145,2003,3788,2
146,5131,1997,3
147,6098,6833,4
148,4710,777,2
149,4013,5254,4
150,1357,888,3
151,3122,2552,3
152,161,3663,4
153,2412,4013,3
154,970,1178,3
155,4533,300,2
156,1073,2553,1
157,4982,699,1
158,266,5985,4
159,1685,2114,3
160,5591,5605,1
161,3463,654,4
162,6943,45,2
163,4620,2383,1
164,2714,932,1
165,4283,4363,5
166,3980,5538,2
167,4737,5366,1
168,4276,1877,4
169,1090,3061,5
170,5668,5520,5
171,1062,1457,2
172,3171,5972,1
173,4438,449,4
174,3771,5927,3
175,3695,4899,3
176,1777,456,2
177,1257,4751,5
178,932,2914,2
179,2877,4510,5
180,4096,156,1
181,2595,2511,5
182,1974,2573,2
183,1591,4967,1
184,2701,2885,1
185,6632,5462,1
186,6813,1929,3
187,2625,211,5
188,2849,6786,2
189,4870,3667,2
190,5250,2429,2
191,6918,2725,1
192,6446,2505,2
193,3588,2371,1
194,2559,2007,2
195,5961,3623,1
196,876,3317,4
197,687,3909,4
198,5275,1801,5
199,6434,1393,3
200,4240,4558,1
201,3375,1258,5
202,2461,3471,1
203,4923,5770,3
204,6493,6192,4
205,5846,1213,1
206,735,6932,3
207,905,2721,1
208,6723,2534,3
209,2841,6355,4
210,5794,3262,5
211,1127,6192,3
212,5057,2911,2
213,6304,112,3
214,1081,3863,3
215,1198,6085,1
216,528,421,5
217,3768,6766,5
218,6987,538,4
219,6385,3117,2
220,1053,3334,2
221,5065,2010,3
222,5370,623,3
223,1156,4350,5
224,4978,746,4
225,4698,61,2
226,874,727,3
227,5772,544,1
228,1698,2021,1
229,440,748,1
230,2256,4321,2
231,3650,6857,2
232,495,167,5
233,5870,1869,2
234,5816,2309,2
235,5096,3483,4
236,1707,6287,2
237,3007,4263,1
238,2433,3719,3
239,6238,2276,2
240,5551,1350,5
241,3752,2892,2
242,832,2372,3
243,1550,6272,2
244,1755,3638,5
245,6857,1501,3
246,2767,3185,3
247,3586,6118,3
248,3059,3891,4
249,4218,2835,1
250,298,4953,5
251,623,6269,2
252,4858,4081,1
253,5235,5909,1
254,6165,6845,2
255,6155,3649,1
256,5454,1165,2
257,3876,1947,2
258,2852,6543,1
259,5585,1375,2
260,2399,2016,1
261,1164,5782,1
262,2999,791,3
263,5661,2554,5
264,5182,5581,5
265,5725,2450,5
266,2169,1648,2
267,3307,2089,4
268,2934,1859,5
269,285,5353,1
270,1596,4235,3
271,801,1502,3
272,618,933,4
273,4952,4253,2
274,3580,4593,3
275,1013,2988,5
276,5963,4639,1
277,6954,186,3
278,6158,4695,2
279,2000,3381,2
280,4003,4594,2
281,3073,5374,2
282,140,2314,1
283,3337,6279,3
284,1515,2081,4
285,4712,1631,1
286,6671,5130,5
287,4526,6018,3
288,5654,3660,4
289,2086,1127,5
290,5936,2436,2
291,1349,4711,2
292,1409,3865,5
293,397,4046,2
294,2453,5872,4
295,3744,5783,5
296,3799,474,5
297,2648,3556,5
298,5595,4938,5
299,6335,823,1
300,5045,3176,3
301,4420,1521,1
302,1957,6477,2
303,5935,1668,3
304,214,2063,4
305,2447,3123,4
306,5129,2497,1
307,919,1080,4
308,1116,4635,5
309,3791,4348,2
310,4306,2733,3
311,2459,1992,1
312,957,5528,2
313,6978,5614,2
314,4814,1504,4
315,4593,5688,4
316,5006,4007,4
317,6907,6540,2
318,3429,707,4
319,4369,1332,2
320,4334,5860,1
321,1333,5894,2
322,3316,1337,2
323,4786,3021,2
324,3113,3412,3
325,1872,4456,3
326,3517,6543,4
327,1999,2166,2
328,5112,139,5
329,2665,6384,4
330,6884,2127,3
331,1775,6289,5
332,5034,1435,5
333,2831,6138,2
334,2711,2759,5
335,2019,2098,3
336,6193,928,2
337,65,3122,4
338,6130,2423,2
339,4930,5143,5
340,4547,5520,5
341,6995,3670,3
342,941,4496,2
343,5656,1345,3
344,1804,200,3
345,5399,2293,1
346,4604,4984,2
347,1181,5835,1
348,4165,4474,4
349,4297,3688,1
350,5890,1067,3
351,4921,1853,5
352,3035,5065,2
353,3436,3251,1
354,810,2148,2
355,901,1388,5
356,5878,2822,1
357,2425,4864,3
358,4475,113,4
359,6965,6569,5
360,3828,3189,5
361,4646,5825,4
362,4351,3573,1
363,5665,5404,1
364,4201,376,4
365,579,5177,3
366,4175,663,2
367,4218,4612,5
368,4206,6725,4
369,3368,2429,1
370,5100,4689,5
371,6505,5085,4
372,1884,4114,1
373,4051,3924,5
374,4318,211,1
375,5490,2094,1
376,2684,4518,5
377,5766,2144,4
378,1874,5910,2
379,5632,4308,5
380,5820,6907,1
381,3486,6943,5
382,3163,6854,5
383,1226,5039,1
384,4407,352,1
385,3503,3484,4
386,4008,1575,4
387,6690,6928,5
388,3314,6963,1
389,707,4771,1
390,1492,3521,2
391,6574,4086,3
392,2975,1362,2
393,5994,6861,3
394,5631,6310,5
395,1383,3963,3
396,1976,202,2
397,5972,5744,5
398,4456,1528,3
399,2207,6390,1
400,6426,2040,3
401,1986,4305,2
402,6116,1721,1
403,4968,6566,2
404,3626,2709,2
405,3091,6426,4
406,2774,2363,5
407,3382,5257,4
408,2337,2958,1
409,5259,5811,2
410,396,54,3
411,3429,5752,5
412,3888,4641,1
413,2078,1534,4
414,6859,6984,1
415,6175,2824,2
416,4704,6659,5
417,2610,6578,3
418,4304,2863,1
419,1110,3742,2
420,5706,126,4
421,724,5420,2
422,4571,5075,2
423,4192,6119,3
424,4293,1760,5
425,3977,1549,5
426,5273,4767,3
427,1127,3994,2
428,2697,4853,3
429,3702,4828,2
430,6726,3567,3
431,839,4068,3
432,5879,5422,1
433,4194,1442,1
434,1332,4452,1
435,6282,1895,5
436,2835,459,2
437,2175,948,5
438,6875,4234,1
439,1944,4183,5
440,2015,2860,4
441,4520,3145,4
442,2398,2012,4
443,6058,3378,2
444,4701,1565,5
445,3740,6239,2
446,4983,5526,5
447,6573,5850,1
448,4729,1503,5
449,50,2404,3
450,5559,2400,5
451,1843,6002,5
452,1857,1923,5
453,3870,3254,3
454,1989,4595,2
455,5100,3169,4
456,2506,1641,2
457,528,1712,4
458,842,1948,4
459,4716,3030,4
460,3457,878,5
461,3572,2834,4
462,5214,6990,2
463,5382,6498,4
464,6914,6732,5
465,3548,3675,5
466,2785,3213,2
467,1645,1612,5
468,6752,6027,1
469,3586,1686,5
470,5921,4854,4
471,3651,1996,5
472,2602,3764,5
473,2675,3887,5
474,3028,2987,2
475,2290,5063,4
476,1183,5110,1
477,1726,1352,5
478,810,5330,5
479,511,5762,2
480,6246,3801,4
481,4970,4924,5
482,473,6326,3
483,1974,4814,4
484,684,223,5
485,6966,1223,2
486,4965,4693,3
487,1321,3968,2
488,1539,2891,4
489,210,3080,2
490,5636,3945,4
491,5858,1403,3
492,3971,4305,2
493,2403,509,1
494,5627,51,2
495,1751,275,2
496,5504,1084,2
497,4957,5657,4
498,6831,962,2
499,604,6712,5
500,6432,6655,2
501,4378,1909,5
502,4843,3386,5
503,5523,1836,3
504,6415,706,3
505,1727,3184,3
506,3705,2496,1
507,2849,3274,1
508,5145,2966,1
509,766,3820,3
510,2920,1667,1
511,6234,2220,2
512,6611,3779,5
513,4878,2503,2
514,5930,5148,4
515,684,1928,2
516,5471,2614,4
517,511,6626,5
518,6384,590,3
519,2520,5184,1
520,5850,2696,5
521,883,3802,4
522,1164,1681,3
523,1508,3276,2
524,6788,2873,4
525,527,2257,5
526,6521,2338,3
527,3910,3213,4
528,636,1524,3
529,4928,3944,1
530,2938,3525,1
531,1883,135,3
532,53,2203,1
533,1465,1547,2
534,1773,2795,5
535,2397,1587,3
536,5617,6426,5
537,4928,89,3
538,3779,2831,1
539,4314,3399,3
540,1952,2193,1
541,1945,2679,1
542,1278,5434,1
543,2849,6556,1
544,4397,3059,3
545,5947,6560,1
546,5302,1823,3
547,6215,3804,1
548,6389,6147,3
549,6807,2924,4
550,4993,2049,3
551,1312,2069,2
552,4957,2710,1
553,2312,1345,1
554,878,690,3
555,1576,6589,3
556,2064,3155,4
557,3164,4362,3
558,1285,1389,3
559,5080,1706,2
560,5122,4990,4
561,57,211,3
562,638,67,2
563,4734,1670,1
564,2299,6972,3
565,972,2654,3
566,1532,6604,5
567,2853,6805,2
568,4444,3664,3
569,1275,6894,5
570,1420,3091,1
571,627,6315,2
572,6247,4780,3
573,5890,2501,5
574,5127,6013,1
575,881,2510,4
576,6646,2299,5
577,2940,5724,4
578,2129,2195,1
579,629,6989,3
580,2163,3131,3
581,4592,2679,4
582,1540,1627,4
583,2050,5155,5
584,4775,848,1
585,5580,995,3
586,126,2542,2
587,3129,738,1
588,2266,6146,5
589,2982,3780,1
590,5770,3330,2
591,649,6696,2
592,4254,776,4
593,5301,1663,1
594,3591,4632,1
595,3401,1176,2
596,152,5422,4
597,3350,4785,3
598,2899,521,3
599,4550,1782,5
600,4212,6425,5
601,6395,5498,3
602,4234,1386,2
603,847,1666,5
604,2403,171,4
605,3535,2243,1
606,6031,1527,3
607,6077,6958,3
608,588,833,2
609,6365,2263,3
610,999,2140,2
611,4344,807,1
612,3869,6033,2
613,5551,2760,3
614,1558,5687,5
615,1797,4821,3
616,5612,4793,3
617,4155,3689,2
618,6903,3298,2
619,6003,1984,5
620,5263,6579,5
621,4296,1308,1
622,1541,4244,1
623,6836,4689,3
624,6188,6236,1
625,598,3976,5
626,2176,4848,2
627,1296,5745,5
628,1070,6036,4
629,3525,24,1
630,4214,6806,5
631,756,2753,2
632,2077,2143,1
633,3860,3211,4
634,287,3782,4
635,5034,6774,1
636,1160,4361,4
637,6954,4347,1
638,1211,2980,3
639,4650,3720,3
640,1698,5159,5
641,5122,1676,5
642,5971,4421,3
643,486,887,4
644,3358,6842,3
645,872,252,4
646,6730,1897,2
647,5651,5097,5
648,6169,5439,2
649,945,2626,4
650,5175,1497,3
651,1802,6723,5
652,2986,6225,4
653,3103,4500,3
654,4473,3496,2
655,6342,1266,5
656,2161,6144,5
657,43,1897,4
658,4775,470,2
659,1863,5846,2
660,4129,4434,4
661,4459,2936,1
662,538,3560,5
663,3229,4540,3
664,6875,359,4
665,4763,2282,2
666,3376,4356,4
667,6440,5397,5
668,3321,6794,5
669,3072,307,2
670,3503,441,4
671,4476,5360,5
672,3036,3075,1
673,5672,2089,4
674,1443,2364,5
675,5945,872,2
676,819,3777,1
677,839,2934,3
678,797,6325,1
679,6544,1737,5
680,536,213,2
681,6227,4032,3
682,697,2353,3
683,2410,6894,1
684,961,217,3
685,1935,6434,1
686,5267,6272,1
687,3058,4295,2
688,79,70,3
689,3229,4511,5
690,6222,4328,4
691,1930,6034,3
692,3383,2629,1
693,3565,5619,1
694,2362,6809,2
695,1506,2145,4
696,5531,6181,1
697,3547,1526,1
698,249,3768,4
699,1949,1163,3
700,1124,2995,4
701,3445,3886,2
702,4358,4112,3
703,1429,2249,2
704,6046,2664,2
705,642,6039,1
706,2385,6475,5
707,3191,6622,2
708,4536,6923,3
709,4831,3994,3
710,2746,2183,3
711,1297,2483,2
712,1967,5102,3
713,4988,5056,4
714,5464,3300,1
715,2727,1013,5
716,3390,246,5
717,2124,161,3
718,6550,1482,2
719,6988,684,5
720,668,3540,2
721,3322,1917,4
722,2139,6159,3
723,1101,5482,5
724,1210,529,2
725,3126,231,4
726,4067,1056,5
727,5338,6438,5
728,1967,182,5
729,2160,1721,5
730,5358,5933,2
731,3293,5851,4
732,546,5944,2
733,2909,632,2
734,4428,2624,1
735,6220,5961,5
736,108,3625,4
737,6956,4837,2
738,2658,2127,3
739,3275,2022,1
740,1800,916,5
741,4189,4476,3
742,653,356,1
743,4241,1241,4
744,2880,2680,2
745,2960,3589,2
746,2498,6399,5
747,1085,3580,1
748,5125,4485,2
749,4777,4949,5
750,2470,4930,5
751,6586,4141,5
752,1971,4365,3
753,5188,2985,4
754,3248,3858,1
755,2860,2777,2
756,150,4233,1
757,564,4366,3
758,5336,5374,3
759,4982,3861,5
760,2813,1620,1
761,5758,4696,3
762,5091,449,3
763,2220,657,5
764,1282,6780,5
765,251,6165,5
766,4005,3202,1
767,4115,5642,1
768,1611,5468,4
769,2755,1957,3
770,3291,2411,1
771,6864,6555,3
772,4192,623,3
773,5541,2217,3
774,1051,3871,1
775,813,6560,1
776,3641,3302,1
777,6123,4556,5
778,3065,4149,2
779,6480,6409,1
780,2363,6850,3
781,5051,6386,5
782,2656,5378,3
783,5421,5470,4
784,6000,1948,2
785,1306,1996,1
786,3810,3844,4
787,1435,300,2
788,4361,2226,2
789,65,3502,2
790,5022,2921,5
791,5941,6915,4
792,496,6988,1
793,6138,3902,5
794,1012,2182,1
795,382,3706,5
796,5014,6012,5
797,6268,6697,2
798,5806,4956,2
799,6574,3777,1
800,3181,5924,5
801,4594,1243,3
802,6550,6885,1
803,3956,3378,3
804,1772,5808,4
805,2811,907,2
806,2831,3733,5
807,6545,564,1
808,1981,1068,5
809,3026,5913,3
810,2890,4636,5
811,188,6437,4
812,6628,4816,2
813,1950,1341,1
814,3775,304,5
815,4852,5987,4
816,575,2351,4
817,6733,1245,4
818,6805,1064,3
819,2191,2406,1
820,4085,3767,5
821,6706,354,3
822,4447,3348,5
823,1800,5148,3
824,3780,6403,1
825,663,1016,3
826,1988,2081,2
827,5471,1377,2
828,1411,3699,4
829,5620,6441,5
830,2387,6561,5
831,3611,1634,5
832,976,1044,2
833,4269,1621,1
834,6376,5543,3
835,3666,6454,4
836,3359,1676,2
837,5818,6072,2
838,5902,3176,2
839,1136,4585,1
840,488,2662,5
841,336,2687,4
842,337,3606,2
843,1493,414,3
844,5204,987,1
845,1422,2768,3
846,2056,6239,3
847,3144,3599,4
848,828,3617,3
849,395,3758,3
850,4173,3795,4
851,722,3539,5
852,398,5069,2
853,2587,6647,1
854,3034,1731,1
855,3734,4268,5
856,3453,4907,4
857,1569,5330,1
858,6737,1445,4
859,5427,4811,3
860,4004,734,3
861,479,1135,4
862,2774,1533,5
863,3515,3745,2
864,239,114,5
865,6384,5789,3
866,1733,5982,4
867,2053,3300,2
868,302,102,3
869,4319,6930,1
870,3027,1582,2
871,4631,2611,3
872,1039,4488,2
873,2378,4027,4
874,802,3824,3
875,2095,2359,4
876,542,2272,4
877,3575,1801,2
878,6758,1395,3
879,5120,1472,1
880,4788,806,2
881,5655,1620,1
882,6046,49,3
883,3241,2504,3
884,5785,3487,5
885,5160,4631,1
886,712,6835,3
887,4888,767,2
888,400,5273,4
889,1876,1463,2
890,1085,5472,3
891,654,2763,2
892,3798,5264,4
893,1736,3409,2
894,974,4316,3
895,2260,4426,1
896,6974,4593,3
897,1784,247,2
898,4617,2494,3
899,6323,6327,3
900,3276,3395,4
901,6046,4583,1
902,1490,3978,2
903,6913,3022,2
904,4996,3150,1
905,1322,1121,5
906,209,4246,2
907,94,1597,1
908,5191,699,4
909,1540,3387,3
910,3421,1233,1
911,6438,4352,5
912,6738,4754,1
913,1141,5370,2
914,2908,1318,1
915,3200,6480,5
916,410,4386,5
917,6924,4647,1
918,6088,4111,3
919,2189,2665,1
920,2119,1770,4
921,1861,4684,1
922,3358,556,5
923,2196,2173,2
924,6821,4046,1
925,5892,2778,1
926,2036,11,3
927,3562,4681,3
928,905,4525,5
929,3136,6249,5
930,799,2402,1
931,1407,6851,2
932,6167,5335,3
933,3371,4507,5
934,3168,4385,2
935,5066,1846,2
936,357,5876,4
937,5774,348,1
938,2770,3748,2
939,5190,5627,5
940,5403,5191,5
941,2106,5970,2
942,4138,4068,4
943,6750,6837,5
944,897,5608,4
945,938,3166,5
946,2283,6165,2
947,5260,4623,1
948,4797,1665,2
949,2613,2804,1
950,6555,6571,3
951,1087,525,1
952,3688,5608,2
953,2543,5085,4
954,6054,2110,4
955,5626,5198,2
956,388,2883,5
957,2559,4718,1
958,4950,2861,2
959,1728,5090,2
960,4293,1978,3
961,2380,5021,3
962,3413,5872,1
963,6221,53,4
964,1793,261,5
965,730,1648,3
966,4776,1750,3
967,1888,5599,2
968,3661,6174,5
969,3769,4081,2
970,1017,3989,4
971,5164,1805,2
972,6077,2392,4
973,109,2314,1
974,1824,752,5
975,6965,889,1
976,6175,2134,5
977,5713,3961,1
978,3646,5027,4
979,3607,466,5
980,741,721,2
981,3685,5569,2
982,6223,4451,2
983,5258,2369,1
984,1870,585,1
985,3734,2013,3
986,5370,5362,3
987,6946,5473,3
988,6512,36,5
989,6237,969,4
990,6208,6975,5
991,6467,3729,2
992,164,2004,3
993,3569,4679,2
994,4030,1714,1
995,4769,5304,5
996,3790,4274,4
997,6614,1723,3
998,6471,2597,2
999,5188,1812,4
1000,2200,1248,5
1001,3704,5644,2
1002,114,2054,3
1003,5922,3864,4
1004,2570,5156,1
1005,129,4776,4
1006,4700,2914,3
1007,559,2537,1
1008,5759,6807,4
1009,46,6290,4
1010,3979,1340,1
1011,4399,1421,5
1012,4575,2013,1
1013,1072,2722,4
1014,6679,6156,5
1015,4011,136,5
1016,853,583,2
1017,4103,6825,4
1018,2310,3444,3
1019,2337,5211,1
1020,3301,5621,4
1021,6522,5672,3
1022,3132,3619,1
1023,5310,1481,1
1024,6940,6223,1
1025,3682,6004,5
1026,4285,6909,1
1027,399,3632,2
1028,3619,4833,5
1029,5733,2001,4
1030,512,2338,2
1031,733,1627,2
1032,4530,3590,3
1033,3438,5696,4
1034,6720,5875,1
1035,3885,1351,5
1036,541,1500,1
1037,3297,5254,2
1038,1825,565,3
1039,1407,5513,5
1040,2558,3735,4
1041,2693,5283,2
1042,1132,6340,2
1043,662,3506,4
1044,1534,1714,1
1045,940,3811,3
1046,1264,5417,5
1047,638,5525,5
1048,6305,2272,4
1049,501,4021,1
1050,270,5519,3
1051,603,1582,5
1052,6910,1736,1
1053,1417,6085,5
1054,5777,6343,5
1055,3574,88,2
1056,5512,1927,2
1057,6075,4904,2
1058,6479,4644,5
1059,4314,5074,2
1060,2964,4583,4
1061,3384,1101,5
1062,3095,3058,4
1063,3908,1310,3
1064,1503,2572,1
1065,623,2482,5
1066,3673,1784,1
1067,4122,1095,4
1068,4667,5815,4
1069,5467,4058,4
1070,2603,5621,3
1071,961,6085,1
1072,1590,4594,5
1073,2051,2473,5
1074,1542,3079,4
1075,5137,352,1
1076,5608,2724,2
1077,1875,6896,2
1078,541,14,1
1079,1774,6037,1
1080,647,5423,3
1081,3492,3684,2
1082,694,4720,1
1083,4125,5105,2
1084,6152,5924,4
1085,543,4678,3
1086,1856,2670,3
1087,2878,3416,1
1088,6620,3568,1
1089,1016,6503,5
1090,2241,1549,2
1091,56,2698,3
1092,6797,4167,1
1093,246,3282,4
1094,601,2776,1
1095,2552,4882,2
1096,5140,6678,3
1097,1207,5966,4
1098,5567,1977,3
1099,3931,2051,4
1100,2800,6174,3
1101,2489,5038,1
1102,5823,566,3
1103,5650,3833,1
1104,4933,6108,2
1105,2259,4655,4
1106,3054,3872,3
1107,5301,5952,2
1108,4895,5302,4
1109,3858,3166,3
1110,3163,2544,3
1111,1351,4204,3
1112,2937,311,2
1113,6369,1971,5
1114,1442,6843,1
1115,2329,2902,3
1116,343,5899,1
1117,5688,5318,3
1118,623,4621,5
1119,4035,6935,2
1120,5316,5006,4
1121,3446,4212,5
1122,4165,6146,3
1123,2660,4867,1
1124,1409,1510,1
1125,6834,4638,3
1126,2194,552,4
1127,4803,2739,3
1128,4259,6032,1
1129,6162,5015,5
1130,6511,4385,1
1131,237,120,3
1132,3175,88,3
1133,5152,2640,2
1134,4832,6717,3
1135,1918,2489,2
1136,2854,4305,2
1137,3505,4714,3
1138,3086,5260,1
1139,5844,872,4
1140,2559,1828,5
1141,5013,2008,2
1142,5509,3802,2
1143,5966,1615,5
1144,5741,4206,1
1145,1198,4718,1
1146,6102,2612,5
1147,77,4857,3
1148,286,1785,3
1149,3256,2665,5
1150,2538,4047,4
1151,6016,4407,1
1152,6669,5141,4
1153,3712,1260,4
1154,2296,1264,4
1155,3546,3937,1
1156,181,4255,3
1157,671,5181,3
1158,3244,5998,4
1159,6297,1917,5
1160,1178,5918,4
1161,3389,5586,4
1162,78,1997,3
1163,5557,4289,3
1164,2182,5822,1
1165,3523,1628,1
1166,2083,5405,2
1167,5840,6200,3
1168,6261,3781,1
1169,5562,3158,3
1170,3675,1399,3
1171,1284,1740,2
1172,4013,2827,1
1173,5728,3601,2
1174,791,864,1
1175,6783,1424,5
1176,3790,3063,3
1177,9,6208,2
1178,5550,4870,3
1179,283,5703,5
1180,2146,796,4
1181,5579,5723,5
1182,396,2776,1
1183,6586,381,2
1184,1737,5417,3
1185,1458,427,4
1186,1622,4907,2
1187,2142,5024,5
1188,1484,6263,2
1189,2970,185,2
1190,4221,5223,3
1191,2799,2340,1
1192,348,3485,2
1193,6139,2843,4
1194,6830,1825,5
1195,1885,2154,3
1196,1582,2103,1
1197,4712,4316,1
1198,35,4114,5
1199,85,4324,1
1200,4582,5221,1
1201,1337,3486,3
1202,1745,4317,2
1203,3672,1774,4
1204,3973,2415,3
1205,3967,5207,3
1206,1046,1430,3
1207,1557,4660,4
1208,2552,3237,1
1209,2174,782,3
1210,157,767,4
1211,848,4459,1
1212,1271,4181,1
1213,6492,4057,2
1214,1977,5828,5
1215,2605,3013,3
1216,2310,4838,3
1217,6024,3884,5
1218,667,6079,3
1219,4589,6725,4
1220,2027,913,2
1221,6647,5376,2
1222,4529,422,3
1223,3336,1244,3
1224,5413,3847,2
1225,137,1389,3
1226,3588,4601,2
1227,35,5824,1
1228,374,4388,3
1229,1681,781,4
1230,5205,2648,3
1231,1040,6880,2
1232,1661,979,4
1233,82,4751,5
1234,6900,2841,5
1235,251,189,5
1236,4690,6419,5
1237,3245,1141,4
1238,2053,1681,1
1239,1789,5718,5
1240,5263,6182,5
1241,1167,5235,5
1242,2953,1033,1
1243,6545,2993,3
1244,1792,1690,2
1245,1296,885,1
1246,4318,6016,5
1247,700,4515,1
1248,5855,4136,4
1249,5535,5076,1
1250,2675,2127,4
1251,4361,6148,3
1252,462,6522,2
1253,3034,68,3
1254,923,1367,5
1255,5145,3177,4
1256,4153,193,2
1257,4938,2733,2
1258,1788,728,2
1259,1497,3678,3
1260,6968,2932,2
1261,3371,5092,4
1262,1388,3028,4
1263,5342,4591,4
1264,1494,1332,1
1265,2601,4653,1
1266,4911,857,3
1267,5939,3450,1
1268,1890,4460,2
1269,2151,1688,1
1270,4809,1116,4
1271,6754,6060,2
1272,1439,1973,1
1273,4122,541,5
1274,2260,2552,3
1275,912,4990,3
1276,6770,3703,2
1277,6683,3421,5
1278,94,6911,5
1279,1315,6459,5
1280,4471,5171,4
1281,314,4518,1
1282,2705,3744,2
1283,5087,1488,4
1284,6305,2749,4
1285,1814,451,5
1286,6287,1431,4
1287,2046,1231,5
1288,2717,2359,3
1289,98,2454,1
1290,705,5299,4
1291,685,3680,5
1292,2361,5249,1
1293,2690,4644,2
1294,2620,5697,2
1295,4514,1534,4
1296,2166,5028,4
1297,6483,1531,3
1298,3024,5583,5
1299,5266,6067,5
1300,1694,6221,1
1301,6177,1234,3
1302,3965,3779,1
1303,2961,225,4
1304,1205,1414,3
1305,5810,2414,3
1306,2923,1858,5
1307,4819,6333,2
1308,2984,5759,2
1309,6177,4028,2
1310,4685,4845,2
1311,127,2241,2
1312,1821,948,4
1313,6693,1936,2
1314,1819,2614,3
1315,5987,5677,4
1316,5063,3047,1
1317,6824,2584,3
1318,1466,673,2
1319,3810,4145,5
1320,6867,4814,2
1321,5693,2662,3
1322,5593,3606,4
1323,4345,6195,2
1324,4220,2239,2
1325,2401,168,1
1326,2665,3291,1
1327,3121,4721,5
1328,735,5615,2
1329,2499,2542,4
1330,138,5312,4
1331,2206,1700,2
1332,6965,867,3
1333,1038,921,3
1334,4245,466,5
1335,4077,6920,1
1336,1467,3917,3
1337,3236,2202,5
1338,3730,2897,4
1339,4789,6899,3
1340,3455,2879,5
1341,2821,918,4
1342,5056,3982,4
1343,4076,6104,1
1344,5754,3621,3
1345,93,6259,4
1346,28,2645,1
1347,1689,2335,2
1348,3212,2524,4
1349,20,4071,2
1350,2623,5889,3
1351,4961,3813,3
1352,5225,280,1
1353,5887,2559,1
1354,4679,5901,4
1355,2243,2891,2
1356,1550,4667,3
1357,6885,4831,4
1358,3297,5367,1
1359,4566,405,5
1360,3679,2610,1
1361,85,4434,3
1362,3624,1039,4
1363,5994,4623,4
1364,1513,4297,2
1365,6772,3399,5
1366,4590,1262,3
1367,1451,727,4
1368,951,1886,2
1369,26,5214,4
1370,6886,6859,1
1371,529,4875,5
1372,611,6274,2
1373,3804,3615,5
1374,4794,1959,5
1375,6877,3382,2
1376,163,1251,3
1377,85,6078,5
1378,4407,32,4
1379,3134,6627,1
1380,254,3959,5
1381,310,3860,4
1382,2250,539,1
1383,3736,3781,1
1384,3578,2955,4
1385,4149,2597,4
1386,6910,4524,1
1387,2125,2962,1
1388,6739,4417,4
1389,851,602,1
1390,2285,5448,4
1391,4758,6500,5
1392,2873,6439,1
1393,6710,746,5
1394,2432,3146,3
1395,1482,5987,5
1396,4375,4772,3
1397,4965,2698,5
1398,1571,5354,5
1399,1639,6352,3
